step,actor_loss,behavior_kl,epoch,format_policy_token_fraction,grad_norm,pg_loss,pg_loss_format,pg_loss_match,policy_token_fraction,response_clip,train_consistency,train_format,train_format_dense,train_format_exact,train_match,train_plan,train_reward,train_reward_sem,val_consistency,val_format,val_format_dense,val_format_exact,val_match,val_plan,val_reward
89,0.0005264515057206154,0.1562017798423767,0.0,1.0,1.3868703842163086,0.00052645179675892,0.0023790127597749233,0.00028855015989392996,0.9997034132480621,0.015625,0.3125,0.9405947466433306,0.9930918771983225,0.9375,0.24278357391890865,0.39589306410548714,0.3368430733680725,0.05941915176372455,,,,,,,
90,-6.459129508584738e-05,0.16534392535686493,0.0,1.0,1.1343039274215698,-6.459123687818646e-05,-0.0009119439346250147,2.660343307070434e-05,0.999548003077507,0.015625,0.440625,0.988037109375,0.9990234375,0.984375,0.27038052895576836,0.4426417151162791,0.3691841959953308,0.07555571670504552,0.3964285714285714,0.6724155970982143,0.87890625,0.8392857142857143,0.16530819924869172,0.33687992638916026,0.23254975689841167
91,0.011298362165689468,0.16601893305778503,1.0,1.0,1.15659761428833,0.011298362689558417,0.041033567336853594,0.007195006008259952,0.9996262311935424,0.03125,0.40625,0.8899399301666757,0.9664349322552448,0.921875,0.17944476981684146,0.3187352751177991,0.26843878626823425,0.05620314300356605,,,,,,,
92,0.010245408862829208,0.13033811748027802,1.0,1.0,1.1398160457611084,0.010245409212075174,0.02570643904618919,0.0076747649582102895,0.9995769957701365,0.015625,0.36875,0.8965233629958572,0.9785855728996219,0.921875,0.24098958333333334,0.38819444444444445,0.33064189553260803,0.04125992103802829,,,,,,,
93,0.0030703581869602203,0.12208999693393707,1.0,1.0,0.9350981116294861,0.003070358303375542,0.006579857261385769,0.002412372617982328,0.9996194168925285,0.015625,0.28750000000000003,0.8827566818772449,0.9891042944732653,0.890625,0.20027165270177838,0.35128035225718196,0.2885473072528839,0.08493592679696496,,,,,,,
94,0.010277500376105309,0.12518379092216492,1.0,1.0,0.518571674823761,0.01027749988134019,0.016301126626785845,0.008647387367091142,0.9994926527142525,0.015625,0.55,0.956787109375,0.9990234375,0.984375,0.3640077899376805,0.5426361339109287,0.4596864581108093,0.09368446806943156,,,,,,,
95,-0.00212967861443758,0.1696886420249939,1.0,1.0,0.9797196984291077,-0.0021296784543665126,-0.003800257225520909,-0.001749652874423191,0.9995594968398412,0.015625,0.378125,0.9199713291266025,0.9865910456730769,0.921875,0.14664124962000305,0.2356985769113847,0.23863837122917175,0.028398555627833534,,,,,,,
96,0.016406673938035965,0.12677277624607086,1.0,1.0,2.494363784790039,0.01640667358879,0.04711130930809304,0.011695542692905292,0.999620771408081,0.03125,0.375,0.9042309362896677,0.9735643701586707,0.9375,0.29376323814409483,0.5046438003495972,0.3841862976551056,0.09705535462448153,,,,,,,
97,0.010805494152009487,0.13545238971710205,1.0,1.0,1.05478036403656,0.010805494501255453,0.027404693886637688,0.008065025554969907,0.9996327906847,0.015625,0.34375,0.8877211803419489,0.9737362838677955,0.921875,0.3035226077410131,0.5705971711601308,0.3922947645187378,0.042306467752328616,,,,,,,
98,0.00660660769790411,0.1434134989976883,1.0,1.0,1.000319480895996,0.0066066081781173125,-0.0028765557799488306,0.006894263671711087,0.9996585607528686,0.015625,0.415625,0.9369997876269238,0.9959158171743621,0.921875,0.1771861640731874,0.2865915697674419,0.2708861529827118,0.023034339563870663,,,,,,,
99,-0.0024533795658499002,0.11472742259502411,1.0,1.0,1.0683493614196777,-0.0024533795076422393,-0.003182017244398594,-0.00213517778320238,0.9995163083076477,0.015625,0.45625,0.9515434852013221,0.9936739408052885,0.9375,0.15285932789621015,0.25763888888888886,0.2480136603116989,0.03174721665986291,,,,,,,
100,0.007774360477924347,0.13793322443962097,1.0,1.0,2.1192800998687744,0.007774360739858821,0.01899802964180708,0.005874557711649686,0.9995904207229614,0.015625,0.45625,0.8917953801811691,0.9739523540580098,0.890625,0.29658926128590973,0.47169414519683844,0.3857687711715698,0.13489851787373228,0.4714285714285714,0.7000906808035714,0.8885323660714286,0.8035714285714286,0.15578388760239317,0.2776135860620516,0.22579295421019197
101,7.45279248803854e-05,0.13004595041275024,1.0,1.0,6.009159564971924,7.452804129570723e-05,0.0021782280527986586,-0.0001432948629371822,0.9994159415364265,0.015625,0.64375,0.9516413762019231,0.9940655048076923,0.9375,0.14545592445877903,0.2252101686499761,0.24062006175518036,0.04578331588365591,,,,,,,
102,0.005358180962502956,0.14082881808280945,1.0,1.0,0.7323484420776367,0.0053581809042952955,0.012998282676562667,0.004058352846186608,0.9995886445045471,0.015625,0.38125000000000003,0.9435311199787476,0.9868930346024904,0.953125,0.18601704286365708,0.324608840629275,0.28037017583847046,0.06315338294652786,,,,,,,
103,0.0053406041115522385,0.16422249376773834,1.0,1.0,1.648524284362793,0.005340604271623306,0.027034918661229312,0.0026371125713922083,0.9995536208152771,0.015625,0.503125,0.920157298847968,0.9784807578918723,0.921875,0.28592327028703046,0.46244130935506733,0.37793898582458496,0.14097450748993678,,,,,,,
104,0.02100900560617447,0.1495674103498459,1.0,1.0,1.6074005365371704,0.021009007105021738,0.057389093562960625,0.015270098694600165,0.9996186395486196,0.046875,0.34375,0.8510158763212317,0.9537461224724265,0.90625,0.18023851102941177,0.2921875,0.26534008979797363,0.09704164642526326,,,,,,,
105,0.0030757482163608074,0.16436824202537537,1.0,1.0,1.1718437671661377,0.003075748129049316,0.013759160821791738,0.0016998321225401014,0.9967287361621857,0.015625,0.371875,0.9324258291585532,0.992398629134213,0.9375,0.1485394837622549,0.2835094975490196,0.2417820692062378,0.03504179786530862,,,,,,,
106,-0.0005149815697222948,0.15622496604919434,1.0,1.0,4.2629714012146,-0.0005149813223397359,0.0019202004768885672,-0.0007070014835335314,0.999538965523243,0.015625,0.421875,0.98779296875,0.998046875,0.984375,0.25320041870915033,0.3701235702614379,0.35197970271110535,0.10883759428596654,,,,,,,
107,-0.00030004221480339766,0.14648029208183289,1.0,1.0,1.0254507064819336,-0.00030004237487446517,0.0032290854724124074,-0.0006229508435353637,0.9995582222938537,0.015625,0.45625,0.9393637046881963,0.9970381520861186,0.921875,0.2945219305745554,0.47432241792065666,0.3884582817554474,0.07808078612939294,,,,,,,
108,0.00872020237147808,0.11356295645236969,1.0,1.0,7.249112606048584,0.00872020228416659,0.023075340199284256,0.006412668386474252,0.9995714798569679,0.015625,0.47500000000000003,0.916983231254246,0.9822944972826086,0.921875,0.26732703488372095,0.41119186046511624,0.35902538895606995,0.06625537010796542,,,,,,,
109,0.008608969859778881,0.1451752483844757,1.0,1.0,1.7740894556045532,0.008608969816123135,0.028476334700826555,0.005761336360592395,0.9995831400156021,0.03125,0.371875,0.8581366746945489,0.9552168996710526,0.890625,0.25045302430652844,0.42507267441860463,0.3362666964530945,0.0810529228285246,,,,,,,
110,0.0027213566936552525,0.18292081356048584,1.0,1.0,0.9625915288925171,0.002721356780966744,-0.00028436668071663007,0.002749793289694935,0.9996158530314764,0.015625,0.321875,0.9638652186239919,0.9960858744959677,0.96875,0.2809421027131783,0.47725156115417744,0.37732863426208496,0.06100232870218301,0.39285714285714285,0.5220424107142857,0.78125,0.75,0.12949140528304345,0.28572066423468606,0.18169564328023366
111,0.011737750843167305,0.1457824558019638,1.0,1.0,0.6384655237197876,0.011737750843167305,0.03335887752473354,0.00840186350978911,0.9996475875377655,0.03125,0.228125,0.8255733245699276,0.9536604857797106,0.84375,0.16174826388888888,0.3136935763888889,0.2443055957555771,0.08477802550179192,,,,,,,
112,0.002831378486007452,0.17002098262310028,1.0,1.0,0.9252601861953735,0.0028313783986959606,0.00043265282874926925,0.0027881131682079285,0.9995808005332947,0.015625,0.453125,0.9156255559179317,0.9906272236717267,0.890625,0.29347518382352944,0.48028492647058824,0.38503777980804443,0.07408396486747346,,,,,,,
113,0.016448087990283966,0.13932135701179504,1.0,1.0,1.179540991783142,0.01644809008575976,0.041377611574716866,0.01231032921350561,0.9995700180530548,0.03125,0.58125,0.9130615234375,0.96826171875,0.9375,0.3309359170751634,0.5291921977124183,0.42224207520484924,0.11246329047806139,,,,,,,
114,0.0033626160584390163,0.18981410562992096,1.0,1.0,1.2509191036224365,0.003362616029335186,0.000617293146206066,0.0033008867758326232,0.9995260089635849,0.015625,0.45,0.975752508361204,0.996760033444816,0.96875,0.27767762313258637,0.5182094712885154,0.375252902507782,0.05917901137188817,,,,,,,
115,0.0021760284435003996,0.15023276209831238,1.0,1.0,0.8351303935050964,0.002176028283429332,0.007838983554393053,0.001392129808664322,0.9995414912700653,0.015625,0.4375,0.9413937064568825,0.9942206591608631,0.9375,0.3567090992647059,0.5827205882352942,0.45084843039512634,0.08968622145389571,,,,,,,
116,0.005355832166969776,0.18194301426410675,1.0,1.0,1.0277175903320312,0.005355832341592759,0.022823588689789176,0.00307347351917997,0.9996853470802307,0.015625,0.40625,0.894007400477127,0.9797324013876748,0.90625,0.2378641534617723,0.4038968688250494,0.32726484537124634,0.08860460082847123,,,,,,,
117,0.005525567103177309,0.14952678978443146,1.0,1.0,0.5782935619354248,0.005525566986761987,0.004029287025332451,0.005122638656757772,0.9995138545831045,0.015625,0.29375,0.951284897118284,0.9926395884731359,0.9375,0.20713806697377746,0.36037606307583275,0.30226653814315796,0.09891622618751157,,,,,,,
118,0.01670481637120247,0.1305449903011322,1.0,1.0,0.7894310355186462,0.01670481648761779,0.05484543042257428,0.01122027396922931,0.9996021166443825,0.03125,0.35625,0.8155535016741071,0.9510811941964286,0.890625,0.12418010430916553,0.25007908686730507,0.2057354599237442,0.027830816726762277,,,,,,,
119,0.01401507668197155,0.15199750661849976,1.0,1.0,1.0042779445648193,0.01401507732225582,0.01890119898598641,0.012124956701882184,0.9995921134948731,0.015625,0.415625,0.9320082842293432,0.9790096994173729,0.9375,0.3858593548126615,0.6290243459302326,0.47906017303466797,0.036819775459632775,,,,,,,
120,0.0068733831867575645,0.15445561707019806,1.0,1.0,0.7080362439155579,0.006873383419588208,0.021257017157040536,0.0047476816398557276,0.9995992531379064,0.015625,0.43125,0.9087990667586936,0.9799228295347744,0.90625,0.22148896257267442,0.33849927325581397,0.31236883997917175,0.14429306032178157,0.4714285714285714,0.39310034475746825,0.7840563535196686,0.6785714285714286,0.14707753430829693,0.29386752763120755,0.18638756405562162
121,0.0019179416121914983,0.18322722613811493,1.0,1.0,1.0900437831878662,0.0019179411028744653,0.00037369912024587393,0.001880571071524173,0.9995371053616205,0.015625,0.47500000000000003,0.9025527912783319,0.9852111651133275,0.875,0.2514827291381669,0.3262750085499316,0.3417380452156067,0.13653077203847547,,,,,,,
122,0.0022053210996091366,0.1704387664794922,1.0,1.0,1.0169007778167725,0.002205320808570832,-0.0020751614356413484,0.002412836969597265,0.9995064586400986,0.015625,0.403125,0.92822265625,0.994140625,0.90625,0.12861792004462042,0.21157273205756663,0.22144019603729248,0.028594536519287443,,,,,,,
123,0.010931349359452724,0.12765367329120636,1.0,1.0,0.7220304608345032,0.01093134940310847,0.0357272878754884,0.007358619768638164,0.999491560459137,0.015625,0.428125,0.8880852538403551,0.9793592445280871,0.921875,0.14384554886211512,0.30087014725568945,0.23265407979488373,0.05129067156533845,,,,,,,
124,0.001116835861466825,0.16961902379989624,1.0,1.0,1.2243821620941162,0.0011168358469149098,0.004747470666188747,0.0006420888239517808,0.9996207455794016,0.015625,0.465625,0.9441999162946428,0.9955496651785715,0.96875,0.10549417892156863,0.1829095179738562,0.19991418719291687,0.05570807344172178,,,,,,,
125,0.0030200325418263674,0.16402533650398254,1.0,1.0,1.0309122800827026,0.003020032396307215,0.00614911486627534,0.0024051209329627454,0.9800207912921906,0.015625,0.43125,0.91357421875,0.9716796875,0.9375,0.3334326158515732,0.5362730848153214,0.42479005455970764,0.07210811057255201,,,,,,,
126,0.013652952387928963,0.1693359762430191,1.0,1.0,1.5378676652908325,0.01365295282448642,0.04493641946464777,0.009159310488030314,0.9996055439114571,0.03125,0.321875,0.850383970263752,0.9588867333277354,0.875,0.20487216961639307,0.3737835941062472,0.28991055488586426,0.0907202268353584,,,,,,,
127,0.006502095609903336,0.18593935668468475,1.0,1.0,1.4850448369979858,0.006502094445750117,0.024022760044317693,0.004099818062968552,0.9996345162391662,0.015625,0.33125,0.9146073635269261,0.9786768499410378,0.921875,0.14936056130300956,0.2479576350889193,0.24082130193710327,0.05818005334217023,,,,,,,
128,0.000939049874432385,0.14714054763317108,1.0,1.0,0.698580265045166,0.0009390500199515373,-0.0007232737261801958,0.0010113773751072586,0.9995350614190102,0.015625,0.540625,0.9268692357526772,0.9887269430107087,0.90625,0.2965566645429186,0.4167770646539647,0.38924360275268555,0.17150503998738398,,,,,,,
129,0.0025439902674406767,0.12629342079162598,1.0,1.0,0.6613206267356873,0.002543990107369609,0.001192503550555557,0.0024247395631391555,0.9995541945099831,0.015625,0.409375,0.9659441266741071,0.996337890625,0.96875,0.16007909210370896,0.27095099146586343,0.25667351484298706,0.0669061043605549,,,,,,,
130,0.007895169779658318,0.16764435172080994,1.0,1.0,2.1832125186920166,0.00789517056546174,0.021669645211659372,0.005728205607738346,0.9996048748493195,0.015625,0.321875,0.9282715942235117,0.9831527017638385,0.953125,0.19165277777777778,0.32059461805555556,0.28447994589805603,0.04356484057829621,0.38571428571428573,0.709084024234694,0.8798628826530612,0.8214285714285714,0.18610790128136806,0.3712257357879175,0.25701630328382763
131,0.009563904255628586,0.11442127078771591,1.0,1.0,1.0488343238830566,0.00956390390638262,0.043569082859903574,0.005206995760090649,0.9995987951755524,0.03125,0.378125,0.9096110026041667,0.9695638020833334,0.9375,0.19446046250379997,0.3405346319729442,0.28542155027389526,0.08617331703336915,,,,,,,
132,0.00816259253770113,0.1326136738061905,1.0,1.0,1.658088207244873,0.008162592654116452,0.019693969748914242,0.006193195411469787,0.9995129331946373,0.015625,0.475,0.9442811928198699,0.9812263337794795,0.953125,0.22834309806771547,0.3561623632010944,0.32277119159698486,0.07155977992205015,,,,,,,
133,-0.001990711549296975,0.11203096061944962,1.0,1.0,0.5796129703521729,-0.0019907115638488904,-0.002596390579128638,-0.0017310724942944944,0.9994832575321198,0.015625,0.4375,0.9749867757161458,0.99786376953125,0.96875,0.12708957597089224,0.22879498214014288,0.22458826005458832,0.05123799333663645,,,,,,,
134,0.000110961205791682,0.15867161750793457,1.0,1.0,0.5707381367683411,0.00011096126399934292,-1.9528670236468315e-06,0.0001111565507017076,0.9994453564286232,0.015625,0.428125,0.98779296875,0.998046875,0.984375,0.10418455027359781,0.1770904582763338,0.20296384394168854,0.03912542214868056,,,,,,,
135,0.008418651297688484,0.10560503602027893,1.0,1.0,0.6503520011901855,0.008418651792453602,0.02402809786144644,0.0060158418491482735,0.9994084139664968,0.015625,0.525,0.9483580007980736,0.9833192567567568,0.96875,0.21633944232813607,0.3446408796952516,0.31117522716522217,0.09147387298001722,,,,,,,
136,0.003214606549590826,0.1378842145204544,1.0,1.0,0.7415751814842224,0.0032146068260772154,0.00025055190781131387,0.0031895517313387245,0.9995684921741486,0.015625,0.409375,0.9522086307920259,0.9963345231681034,0.9375,0.2015436260259918,0.3427250769493844,0.2967644929885864,0.09305593552718844,,,,,,,
137,0.007574370596557856,0.1808369755744934,1.0,1.0,0.974742591381073,0.007574370160000399,0.0176358874887228,0.005810781745822169,0.999594634771347,0.015625,0.384375,0.9320417131696429,0.9791434151785714,0.9375,0.31178690245478036,0.47427325581395346,0.4049910604953766,0.10491503364340873,,,,,,,
138,0.01172168180346489,0.1502637416124344,1.0,1.0,0.9948207139968872,0.01172168058110401,0.035714678931981325,0.008150212757755071,0.9996179689963659,0.015625,0.44375,0.8907462090149989,0.9808193087162457,0.953125,0.3067266667022914,0.5057406556372549,0.395801305770874,0.07165408075915529,,,,,,,
139,0.0016503757797181606,0.16941218078136444,1.0,1.0,1.63187837600708,0.0016503753722645342,0.010702128056436777,0.0005801623337902129,0.9996617308684758,0.015625,0.421875,0.8764590796604681,0.9903944241106224,0.859375,0.30452113970588235,0.5329963235294117,0.3921670615673065,0.10532959205963434,,,,,,,
140,0.0014318462926894426,0.16710299253463745,1.0,1.0,0.9425673484802246,0.001431846059858799,-0.0015302756801247597,0.0015848735929466784,0.9996197919050852,0.015625,0.459375,0.9376962762129935,0.9878456517269737,0.921875,0.3520683721405229,0.5498927696078432,0.44583800435066223,0.0818849031168407,0.3821428571428571,0.515827922077922,0.7898741883116883,0.7142857142857143,0.14629028513899253,0.30402166937569836,0.19787307353025035
141,0.01645635813474655,0.14380255341529846,1.0,1.0,0.8960815668106079,0.0164563586586155,0.04094362270552665,0.012361996748950332,0.9995581865310669,0.03125,0.40625,0.8578219943576388,0.9644911024305556,0.90625,0.17974191675216597,0.3209501823985408,0.26552411913871765,0.06417963453436014,,,,,,,
142,0.0002829963341355324,0.12304756790399551,1.0,1.0,4.380288600921631,0.0002829963341355324,0.01938628195784986,-0.001655631698668003,0.9994950294494629,0.015625,0.375,0.94384765625,0.9794921875,0.953125,0.15223207720588236,0.2516084558823529,0.24661684036254883,0.060160757720825096,,,,,,,
143,0.0009671072475612164,0.19258715212345123,1.0,1.0,0.9243513345718384,0.0009671072330093011,0.001137731538619846,0.0008533342333976179,0.9995337545871734,0.015625,0.41250000000000003,0.9727149600074405,0.9981515066964286,0.96875,0.08361161935704514,0.149499829001368,0.18088310956954956,0.02594670035172496,,,,,,,
144,-0.002356985118240118,0.13784775137901306,1.0,1.0,0.3564024269580841,-0.0023569848854094744,-0.0026529114111326635,-0.002091693808324635,0.999543309211731,0.015625,0.590625,0.9638671875,0.99609375,0.953125,0.1731310562015504,0.2698320413436693,0.26951777935028076,0.08353215015685689,,,,,,,
145,0.0030900863930583,0.1514880359172821,1.0,1.0,0.5737320184707642,0.003090086451265961,0.0002536725369282067,0.0030647193489130586,0.9995554238557816,0.015625,0.53125,0.9631545608108109,0.9932432432432432,0.953125,0.48749305555555555,0.6552083333333334,0.5838085412979126,0.14712298112721833,,,,,,,
146,0.0193934328854084,0.19994641840457916,1.0,1.0,0.9949308633804321,0.019393433671211824,0.06284062715712935,0.0131093710224377,0.9997087605297565,0.078125,0.365625,0.6017141021413482,0.8580684949624517,0.71875,0.15704465439276485,0.30489341085271315,0.21721607446670532,0.14993349275837436,,,,,,,
147,0.0015668764244765043,0.13931961357593536,1.0,1.0,8.56143569946289,0.001566876278957352,-0.00283762818435207,0.001850638771429658,0.9995709836483002,0.015625,0.515625,0.9163022036557192,0.9933338146228772,0.890625,0.22230076702157467,0.35700301204819274,0.3139309883117676,0.08202278819329395,,,,,,,
148,0.017390042543411255,0.16374517977237701,1.0,1.0,1.2669070959091187,0.01739004167029634,0.062463290989398956,0.011143712792545557,0.9996741712093353,0.046875,0.434375,0.8406265258789063,0.946826171875,0.875,0.11924358319716775,0.21680793845315904,0.20330622792243958,0.051388156351567835,,,,,,,
149,-0.0022873072884976864,0.18870247900485992,1.0,1.0,1.4468951225280762,-0.0022873075649840757,-0.0023137290263548493,-0.0020559344557113945,0.9995996534824372,0.015625,0.240625,0.9453125,0.986328125,0.96875,0.1727621527777778,0.34057907380490954,0.26729339361190796,0.02715890830714795,,,,,,,
150,0.0012277780333533883,0.15469688177108765,1.0,1.0,0.9488929510116577,0.0012277780333533883,0.00220334529876709,0.0010074436213471927,0.9995308816432953,0.015625,0.425,0.9384782592612607,0.9882880370450429,0.921875,0.22725183823529413,0.3696129493464052,0.3210996687412262,0.04680606146321678,0.425,0.7440318504584483,0.9073495000480791,0.8214285714285714,0.17118322096280372,0.3072751775128656,0.2455864057077893
151,0.0062277792021632195,0.17827758193016052,1.0,1.0,2.232074737548828,0.00622777926037088,0.029966617585159838,0.0032311175018548965,0.9881375849246978,0.015625,0.3875,0.8702080620659722,0.9703993055555555,0.90625,0.247953414747682,0.3980437281501748,0.3349741995334625,0.08197013145025814,,,,,,,
152,0.015639781951904297,0.17048926651477814,1.0,1.0,0.4065132439136505,0.01563978173362557,0.06590544164646417,0.009049237880390137,0.9995620369911193,0.046875,0.3375,0.8940211704799107,0.9540143694196429,0.9375,0.08962214171036632,0.18530943627450983,0.17902427911758423,0.04059026265471276,,,,,,,
153,0.004999171476811171,0.17556346952915192,1.0,1.0,2.361468553543091,0.0049991720443358645,0.0332317378197331,0.0016759985301177949,0.9996889616761889,0.03125,0.346875,0.8722110471863678,0.9686212069746377,0.9375,0.17159411850834713,0.35233513711709585,0.2588152289390564,0.03926367104388499,,,,,,,
154,0.00021576113067567348,0.14814703166484833,1.0,1.0,1.3353198766708374,0.00021576086874119937,0.0021584893111139536,-8.806819096207619e-08,0.9995791196823121,0.015625,0.4875,0.9493675707207352,0.9979402535860655,0.9375,0.24422303204782195,0.37799307803203236,0.3391598165035248,0.05542202806040734,,,,,,,
155,0.00883922353386879,0.15442641079425812,1.0,1.0,1.555551528930664,0.00883922450884711,0.021773435990326107,0.006661881023319438,0.9995283931493759,0.015625,0.5,0.9443790211397058,0.9816176470588235,0.953125,0.3015304840686275,0.46281658496732025,0.39596837759017944,0.10987866473205148,,,,,,,
156,0.0056087421253323555,0.14245037734508514,1.0,1.0,0.806804895401001,0.005608742168988101,0.018074023071676493,0.003801339858910069,0.9996366117681775,0.015625,0.334375,0.8685087567472821,0.9681756519891286,0.875,0.052963694852941175,0.13230698529411766,0.1398145705461502,0.02872037283798901,,,,,,,
157,0.015573149546980858,0.19711945950984955,1.0,1.0,1.525635838508606,0.015573148324619979,0.024188638548366725,0.013154283631592989,0.9996290504932404,0.015625,0.328125,0.8374097314895008,0.9687795509580034,0.875,0.3319172794117647,0.5211397058823529,0.41565823554992676,0.09719128103056772,,,,,,,
158,0.003437563544139266,0.1514209359884262,1.0,1.0,0.8217253684997559,0.0034375633986201137,0.01490394293796271,0.001947169192135334,0.9995696917176247,0.015625,0.465625,0.8416459367081925,0.9769353093327703,0.859375,0.22284375,0.30625,0.3070083260536194,0.16816759481088275,,,,,,,
159,0.0003221802180632949,0.15913814306259155,1.0,1.0,1.3385133743286133,0.00032218040723819286,-0.00023354426957666874,0.0003455348778516054,0.9994031488895416,0.015625,0.49375,0.9396306818181818,0.9928977272727273,0.921875,0.17755493885215584,0.26370823200081067,0.2715179920196533,0.059335509825720334,,,,,,,
160,0.005326744168996811,0.1871677190065384,1.0,1.0,0.8467916250228882,0.0053267442708602175,0.01594969956204295,0.0037317745736800134,0.9996089994907379,0.015625,0.446875,0.94482421875,0.9833984375,0.953125,0.12726083008504607,0.1662966203047484,0.22174325585365295,0.03840748086703628,0.4107142857142857,0.6400599611589427,0.8586052650226758,0.7678571428571429,0.20424138492606345,0.3871533884871778,0.2682473794557154
161,0.0002805757103487849,0.18004237115383148,1.0,1.0,0.8702704310417175,0.00028057587769581005,0.0010570204758550972,0.0001748736685840413,0.999438650906086,0.015625,0.325,0.988037109375,0.9990234375,0.984375,0.14877244832041345,0.2585109819121447,0.24757614731788635,0.08926672294906782,,,,,,,
162,0.0017287442460656166,0.15963105857372284,1.0,1.0,2.1590731143951416,0.0017287444352405146,0.007360759482253343,0.0009926685161190107,0.9996118545532227,0.015625,0.365625,0.9689114836487137,0.99695330764173,0.96875,0.18828912662448702,0.3202986063611491,0.2851802706718445,0.0570808871807074,,,,,,,
163,0.0015628451947122812,0.160813108086586,1.0,1.0,0.7917927503585815,0.0015628451365046203,0.00047846470260992646,0.0015149986138567328,0.9994959086179733,0.015625,0.446875,0.9875796669407895,0.9971936677631579,0.984375,0.15274991450068398,0.3274196306429549,0.25150787830352783,0.040706238874766654,,,,,,,
164,0.0025130650028586388,0.1855342835187912,1.0,1.0,0.9592582583427429,0.0025130657013505697,-0.00230704911518842,0.0027437704848125577,0.9995322078466415,0.015625,0.346875,0.903030182249195,0.9871207289967796,0.875,0.3029231275878709,0.5046469793904299,0.39322617650032043,0.06950521180345062,,,,,,,
165,-0.001643095281906426,0.1572125405073166,1.0,1.0,0.8869695663452148,-0.0016430950709036551,-0.0017324984655715525,-0.001469845330575481,0.9995658695697784,0.015625,0.346875,0.9759843428056318,0.9976873712225275,0.96875,0.2315573169008398,0.4279463420542636,0.3291557729244232,0.04472233864310444,,,,,,,
166,0.005405178293585777,0.1562056541442871,1.0,1.0,1.3823816776275635,0.005405178060755134,-0.00015537859871983528,0.005420716013759375,0.9995420053601265,0.015625,0.528125,0.9391867369284361,0.9911219477137446,0.921875,0.2115716911764706,0.34332107843137255,0.3054903745651245,0.06599771768508066,,,,,,,
167,0.003458445891737938,0.16044418513774872,1.0,1.0,0.5684186220169067,0.0034584456880111247,0.01661368878558278,0.0017970768676605076,0.9994486172993978,0.015625,0.575,0.9087320963541666,0.9796549479166666,0.90625,0.09596984050257117,0.1465954919197996,0.18684305250644684,0.05326586897228277,,,,,,,
168,0.012766821309924126,0.18193508684635162,1.0,1.0,1.7160462141036987,0.01276682163006626,0.04072456480935216,0.008694364863913506,0.9996505847999028,0.03125,0.440625,0.9005911690848214,0.9636928013392857,0.921875,0.22625536151960784,0.4148794934640523,0.3163144886493683,0.09520968834852198,,,,,,,
169,0.011536648496985435,0.21046094596385956,1.0,1.0,0.8278247714042664,0.011536647638422437,0.022594822570681572,0.009277165459934622,0.9996341824531555,0.015625,0.38125,0.9203435724431818,0.9792258522727273,0.921875,0.24483725472383722,0.4008138466142271,0.3368716239929199,0.09180866733537507,,,,,,,
170,-0.0025574069004505873,0.15395985543727875,1.0,1.0,0.4911799728870392,-0.0025574069004505873,0.0018613125430420041,-0.002743538236245513,0.9995233565568924,0.015625,0.509375,0.9431214766068892,0.9962713068181818,0.9375,0.11732498290013679,0.20121943399452805,0.21163712441921234,0.025737616792112807,0.44642857142857145,0.8141023596938776,0.9287308673469388,0.875,0.21657598735767772,0.3910689824636308,0.2979862205684185
171,0.014731702394783497,0.1809563785791397,1.0,1.0,2.0158121585845947,0.01473170254030265,0.030618097371188924,0.011669891944620758,0.9995451867580414,0.03125,0.440625,0.8099089122953869,0.9456903366815477,0.828125,0.2729492613017429,0.45571384803921566,0.3539401590824127,0.07931620112473621,,,,,,,
172,0.0013417855370789766,0.14170069992542267,1.0,1.0,0.7663785815238953,0.0013417854788713157,0.00924952607601881,0.0004168328596279025,0.9995129108428955,0.015625,0.4125,0.936505126953125,0.9882080078125,0.9375,0.10455858098447712,0.1742672589869281,0.19820910692214966,0.030369674862518344,,,,,,,
173,0.013878108933568,0.17892944812774658,1.0,1.0,1.361604928970337,0.01387810823507607,0.04694533412111923,0.009183575049974024,0.999450072646141,0.03125,0.36875,0.847991205772385,0.9521357333498304,0.890625,0.23986191860465117,0.40843023255813954,0.3246610164642334,0.06108482004155115,,,,,,,
174,-0.000813462189398706,0.2128332108259201,1.0,1.0,2.517442226409912,-0.0008134619711199775,0.0005564489765674807,-0.0008691067341715097,0.9994591891765594,0.015625,0.48125,0.9878210642981151,0.9981592571924603,0.984375,0.4268868202804378,0.665358883378933,0.5256689190864563,0.0780800033023664,,,,,,,
175,0.006315097212791443,0.13713985681533813,1.0,1.0,0.747990071773529,0.0063150971254799515,0.020130611606873572,0.004302036017179489,0.9995804131031036,0.015625,0.459375,0.9210788892663043,0.9821671195652174,0.921875,0.13121815201984408,0.23589652728561303,0.22332605719566345,0.02475910053822078,,,,,,,
176,-0.0031145699322223663,0.22530145943164825,1.0,1.0,1.0893959999084473,-0.0031145700195338577,-0.007222325017210096,-0.0023923376575112343,0.9995635648568472,0.015625,0.28125,0.8921314586292614,0.9904008345170454,0.859375,0.19002287106703147,0.31324705027359784,0.2792360186576843,0.07599859912798848,,,,,,,
177,0.010186671279370785,0.170009046792984,1.0,1.0,0.9336656332015991,0.010186671104747802,0.017761494586011395,0.008410521317273378,0.9995643049478531,0.015625,0.415625,0.9494442894345239,0.9852120535714286,0.96875,0.2323561580882353,0.3988511029411765,0.3273006081581116,0.06432393026098067,,,,,,,
